,year,state
44610,2015,NV
44611,2015,MD
44612,2015,CA
44613,2015,PA
44614,2015,MN
44615,2015,OR
44616,2015,NJ
44617,2015,TX
44618,2015,TX
44619,2015,CA
44620,2015,LA
44621,2015,FL
44622,2015,MT
44623,2015,LA
44624,2015,OR
44625,2015,KY
44626,2015,FL
44627,2015,FL
44628,2015,OR
44629,2015,WV
44630,2015,AZ
44631,2015,MA
44632,2015,TX
44633,2015,NH
44634,2015,MD
44635,2015,OH
44636,2015,MN
44637,2015,CA
44638,2015,LA
44639,2015,NV
44640,2015,AL
44641,2015,PA
44642,2015,MO
44643,2015,TX
44644,2015,AL
44645,2015,FL
44646,2015,AL
44647,2015,LA
44648,2015,FL
44649,2015,FL
44650,2015,HI
44651,2015,VA
44652,2015,WA
44653,2015,CO
44654,2015,IL
44655,2015,CO
44656,2015,FL
44657,2015,AZ
44658,2015,AZ
44659,2015,MT
44660,2015,AL
44661,2015,AL
44662,2015,AZ
44663,2015,WI
44664,2015,FL
44665,2015,MT
44666,2015,FL
44667,2015,NC
44668,2015,PA
44669,2015,CA
44670,2015,SC
44671,2015,FL
44672,2015,WV
44673,2015,NC
44674,2015,NJ
44675,2015,AR
44676,2015,MI
44677,2015,MO
44678,2015,WA
44679,2015,AZ
44680,2015,UT
44681,2015,CA
44682,2015,FL
44683,2015,OR
44684,2015,OH
44685,2015,MO
44686,2015,WA
44687,2015,CA
44688,2015,FL
44689,2015,TX
44690,2015,PA
44691,2015,FL
44692,2015,FL
44693,2015,TX
44694,2015,FL
44695,2015,GA
44696,2015,SC
44697,2015,MS
44698,2015,OK
44699,2015,VT
44700,2015,NC
44701,2015,OR
44702,2015,CA
44703,2015,ID
44704,2015,UT
44705,2015,MT
44706,2015,CO
44707,2015,IN
44708,2015,PA
44709,2015,CO
44710,2015,MI
44711,2015,NY
44712,2015,OR
44713,2015,CA
44714,2015,NY
44715,2015,NY
44716,2015,NH
44717,2015,VA
44718,2015,TX
44719,2015,NY
44720,2015,NJ
44721,2015,IL
44722,2015,CA
44723,2015,OH
44724,2015,OH
44725,2015,TX
44726,2015,MT
44727,2015,TX
44729,2015,FL
44730,2015,SC
44731,2015,AR
44732,2015,ID
44733,2015,UT
44734,2015,FL
44735,2015,ID
44736,2015,ID
44737,2015,MO
44738,2015,TX
44739,2015,WA
44740,2015,TX
44741,2015,FL
44742,2015,WA
44743,2015,TX
44744,2015,WA
44745,2015,WA
44746,2015,OR
44747,2015,FL
44748,2015,CA
44749,2015,FL
44750,2015,VA
44751,2015,NC
44752,2015,OR
44753,2015,NC
44754,2015,AZ
44755,2015,GA
44756,2015,CT
44757,2015,FL
44758,2015,NV
44759,2015,WA
44760,2015,IL
44761,2015,MI
44762,2015,AZ
44763,2015,AZ
44764,2015,WA
44765,2015,IA
44766,2015,GA
44767,2015,MI
44768,2015,FL
44769,2015,AZ
44770,2015,MO
44771,2015,NY
44772,2015,CA
44773,2015,AZ
44774,2015,NJ
44775,2015,SC
44776,2015,AZ
44777,2015,SC
44778,2015,CA
44779,2015,FL
44780,2015,WA
44781,2015,OH
44782,2015,OR
44783,2015,NY
44784,2015,MI
44785,2015,FL
44786,2015,NC
44787,2015,MI
44788,2015,MI
44789,2015,VA
44790,2015,ID
44791,2015,ME
44792,2015,DE
44793,2015,MA
44794,2015,NJ
44795,2015,AZ
44796,2015,CA
44797,2015,AL
44798,2015,AL
44799,2015,MI
44800,2015,OR
44801,2015,CA
44802,2015,CA
44803,2015,TX
44804,2015,WI
44805,2015,MA
44806,2015,WA
44807,2015,TX
44808,2015,OR
44809,2015,OK
44810,2015,CA
44811,2015,MD
44812,2015,MT
44813,2015,IL
44814,2015,MN
44815,2015,AZ
44816,2015,WI
44817,2015,OR
44818,2015,OR
44819,2015,NC
44820,2015,CA
44821,2015,IL
44822,2015,CA
44823,2015,LA
44824,2015,CA
44825,2015,NJ
44826,2015,OR
44827,2015,AK
44828,2015,FL
44829,2015,MN
44830,2015,CA
44831,2015,NY
44832,2015,WY
44833,2015,HI
44834,2015,KY
44835,2015,CT
44836,2015,WV
44837,2015,CA
44838,2015,VA
44839,2015,SC
44840,2015,CA
44841,2015,FL
44842,2015,FL
44843,2015,WA
44844,2015,AZ
44845,2015,CA
44846,2015,OK
44847,2015,TX
44848,2015,TX
44849,2015,UT
44850,2015,AZ
44851,2015,AZ
44852,2015,NY
44853,2015,CA
44854,2015,CA
44855,2015,CA
44856,2015,MI
44857,2015,ID
44858,2015,CA
44859,2015,NY
44860,2015,FL
44861,2015,GA
44862,2015,NH
44863,2015,WV
44864,2015,AZ
44865,2015,CA
44866,2015,CA
44867,2015,TN
44868,2015,KS
44869,2015,IA
44870,2015,CA
44871,2015,AZ
44872,2015,AZ
44873,2015,VA
44874,2015,CA
44875,2015,NC
44876,2015,AZ
44877,2015,VA
44878,2015,NY
44879,2015,TN
44880,2015,NV
44881,2015,FL
44882,2015,AZ
44883,2015,NV
44884,2015,NV
44885,2015,FL
44886,2015,MI
44887,2015,CA
44888,2015,IL
44889,2015,UT
44890,2015,CO
44891,2015,CA
44892,2015,CA
44893,2015,PA
44894,2015,CO
44895,2015,AZ
44896,2015,WV
44897,2015,CA
44898,2015,AZ
44899,2015,VA
44900,2015,NH
44901,2015,MD
44902,2015,NC
44903,2015,OR
44904,2015,OH
44905,2015,CA
44906,2015,NH
44907,2015,CA
44908,2015,MS
44909,2015,LA
44910,2015,MO
44911,2015,MO
44912,2015,NJ
44913,2015,IL
44914,2015,CA
44915,2015,PA
44916,2015,TN
44917,2015,CA
44918,2015,VA
44919,2015,UT
44920,2015,CO
44921,2015,OH
44922,2015,OH
44923,2015,KY
44924,2015,NY
44925,2015,CA
44926,2015,VA
44927,2015,PA
44928,2015,FL
44929,2015,PA
44930,2015,FL
44931,2015,AZ
44932,2015,CO
44933,2015,GA
44934,2015,CA
44935,2015,OR
44936,2015,FL
44937,2015,FL
44938,2015,NV
44939,2015,CA
44940,2015,FL
44941,2015,FL
44942,2015,FL
44943,2015,OK
44944,2015,UT
44946,2015,IL
44947,2015,MO
44948,2015,SC
44949,2015,WV
44950,2015,TX
44951,2015,CA
44952,2015,NV
44953,2015,NV
44954,2015,NV
44955,2015,ID
44956,2015,FL
44957,2015,WA
44958,2015,AZ
44959,2015,FL
44960,2015,FL
44961,2015,VA
44962,2015,VA
44963,2015,MO
44964,2015,LA
44965,2015,AZ
44966,2015,AZ
44967,2015,AZ
44968,2015,NC
44969,2015,AZ
44970,2015,SC
44971,2015,NC
44972,2015,CA
44973,2015,UT
44974,2015,FL
44975,2015,CA
44976,2015,FL
44977,2015,AR
44978,2015,CO
44979,2015,NC
44980,2015,CT
44981,2015,CO
44982,2015,SC
44983,2015,NE
44984,2015,WA
44985,2015,OR
44986,2015,NY
44987,2015,CT
44988,2015,TN
44989,2015,ID
44990,2015,FL
44991,2015,TN
44992,2015,OR
44993,2015,WA
44994,2015,FL
44995,2015,GA
44996,2015,TX
44997,2015,CA
44998,2015,FL
44999,2015,CA
45000,2015,CA
45001,2015,CA
45002,2015,WA
45003,2015,NC
45004,2015,OR
45005,2015,OR
45006,2015,OR
45007,2015,WA
45008,2015,WI
45009,2015,FL
45010,2015,VT
45011,2015,CA
45012,2015,NV
45013,2015,WV
45014,2015,OR
45015,2015,TN
45016,2015,CA
45017,2015,CA
45018,2015,NH
45019,2015,ME
45020,2015,ND
45021,2015,WA
45022,2015,OH
45023,2015,NY
45024,2015,IN
45025,2015,NM
45026,2015,PA
45027,2015,AZ
45028,2015,DE
45029,2015,AZ
45030,2015,NV
45031,2015,FL
45032,2015,NV
45033,2015,AZ
45034,2015,NJ
45035,2015,NJ
45036,2015,VA
45037,2015,FL
45038,2015,UT
45039,2015,TX
45040,2015,TX
45041,2015,MA
45042,2015,OR
45043,2015,IN
45044,2015,NV
45045,2015,TX
45046,2015,FL
45047,2015,ID
45048,2015,CT
45049,2015,WA
45050,2015,FL
45051,2015,SC
45052,2015,FL
45053,2015,ME
45054,2015,FL
45055,2015,FL
45056,2015,NC
45057,2015,VA
45058,2015,FL
45059,2015,GA
45060,2015,WA
45061,2015,MT
45062,2015,FL
45063,2015,FL
45064,2015,NY
45065,2015,WA
45066,2015,PA
45067,2015,WA
45068,2015,OR
45069,2015,PA
45070,2015,GA
45071,2015,AZ
45072,2015,IL
45073,2015,WY
45074,2015,WA
45075,2015,CA
45076,2015,NV
45077,2015,AZ
45078,2015,MD
45079,2015,CA
45080,2015,VA
45081,2015,OH
45082,2015,ID
45083,2015,OR
45084,2015,WA
45085,2015,WA
45086,2015,WA
45087,2015,ID
45088,2015,ID
45089,2015,MI
45090,2015,ID
45091,2015,ID
45092,2015,WA
45093,2015,WA
45094,2015,CA
45095,2015,VA
45096,2015,OR
45097,2015,CO
45098,2015,LA
45099,2015,TN
45100,2015,IL
45101,2015,PA
45102,2015,SC
45103,2015,FL
45104,2015,NM
45105,2015,CA
45106,2015,OK
45107,2015,TX
45108,2015,UT
45109,2015,AZ
45110,2015,MI
45111,2015,NY
45112,2015,CT
45113,2015,FL
45114,2015,CA
45115,2015,MI
45116,2015,NV
45117,2015,PA
45118,2015,CA
45119,2015,AZ
45120,2015,CA
45121,2015,ID
45122,2015,NM
45123,2015,OH
45124,2015,RI
45125,2015,PA
45126,2015,OR
45127,2015,OH
45128,2015,SD
45129,2015,CT
45130,2015,VA
45131,2015,NC
45132,2015,MS
45133,2015,AZ
45134,2015,FL
45135,2015,IL
45136,2015,PA
45137,2015,MA
45138,2015,CA
45139,2015,FL
45140,2015,OH
45141,2015,IL
45142,2015,FL
45143,2015,FL
45144,2015,AZ
45145,2015,MI
45146,2015,FL
45147,2015,WI
45148,2015,AZ
45149,2015,GA
45150,2015,WV
45151,2015,CA
45152,2015,OR
45153,2015,MT
45154,2015,NC
45155,2015,WA
45156,2015,FL
45157,2015,FL
45158,2015,FL
45159,2015,CA
45160,2015,FL
45161,2015,LA
45162,2015,IL
45163,2015,WV
45164,2015,NM
45165,2015,KS
45166,2015,AK
45167,2015,WA
45168,2015,MN
45169,2015,MN
45170,2015,IN
45171,2015,ID
45172,2015,MT
45173,2015,WA
45174,2015,CA
45175,2015,CA
45176,2015,OK
45177,2015,IL
45178,2015,WA
45179,2015,IL
45180,2015,WA
45181,2015,CA
45182,2015,CT
45183,2015,TX
45184,2015,LA
45185,2015,TX
45186,2015,TX
45187,2015,IL
45188,2015,SC
45189,2015,WA
45190,2015,UT
45191,2015,NJ
45192,2015,CT
45193,2015,VA
45194,2015,CT
45195,2015,AZ
45196,2015,PA
45197,2015,TX
45198,2015,OK
45199,2015,AZ
45200,2015,AZ
45201,2015,SC
45202,2015,ID
45203,2015,MN
45204,2015,AZ
45205,2015,GA
45206,2015,WI
45207,2015,NV
45208,2015,AK
45209,2015,WI
45210,2015,OR
45211,2015,CA
45212,2015,CO
45213,2015,WA
45214,2015,AZ
45215,2015,CA
45216,2015,TX
45217,2015,OR
45218,2015,IA
45219,2015,CA
45220,2015,AZ
45221,2015,TX
45222,2015,OH
45223,2015,VA
45224,2015,CA
45225,2015,WI
45226,2015,HI
45227,2015,UT
45228,2015,OR
45229,2015,AK
45230,2015,AK
45231,2015,UT
45232,2015,NC
45233,2015,VA
45234,2015,FL
45235,2015,NC
45236,2015,NJ
45237,2015,NY
45238,2015,CA
45239,2015,TN
45240,2015,ID
45241,2015,OR
45242,2015,ID
45243,2015,MA
45244,2015,WA
45245,2015,CA
45246,2015,FL
45247,2015,CA
45248,2015,MN
45249,2015,CA
45250,2015,CA
45251,2015,CA
45252,2015,NH
45253,2015,NM
45254,2015,FL
45255,2015,FL
45256,2015,NY
45257,2015,CO
45258,2015,CO
45259,2015,CO
45260,2015,FL
45261,2015,ME
45262,2015,PA
45263,2015,PA
45264,2015,GA
45265,2015,NH
45266,2015,AR
45267,2015,MD
45268,2015,MD
45269,2015,CO
45270,2015,OH
45271,2015,PA
45272,2015,NY
45273,2015,IL
45274,2015,PA
45275,2015,CT
45276,2015,NJ
45277,2015,NV
45278,2015,CA
45279,2015,CA
45280,2015,CA
45281,2015,NJ
45282,2015,MA
45283,2015,WA
45284,2015,MA
45285,2015,WA
45286,2015,NH
45287,2015,WA
45288,2015,NV
45289,2015,MO
45290,2015,TX
45291,2015,CA
45292,2015,NV
45293,2015,CT
45294,2015,MD
45295,2015,MT
45296,2015,MD
45297,2015,FL
45298,2015,FL
45299,2015,FL
45300,2015,FL
45301,2015,FL
45302,2015,FL
45303,2015,MD
45304,2015,AZ
45305,2015,NY
45306,2015,WI
45307,2015,VA
45308,2015,CO
45309,2015,AK
45310,2015,NJ
45311,2015,CT
45312,2015,TX
45313,2015,AZ
45314,2015,ME
45315,2015,OR
45316,2015,TX
45317,2015,NJ
45318,2015,MN
45319,2015,FL
45320,2015,TX
45321,2015,OK
45322,2015,PA
45323,2015,FL
45324,2015,AZ
45325,2015,GA
45326,2015,TX
45327,2015,AZ
45328,2015,NY
45329,2015,VT
45330,2015,GA
45331,2015,NE
45332,2015,WI
45333,2015,CA
45334,2015,NJ
45335,2015,OH
45336,2015,DE
45337,2015,NJ
45338,2015,AZ
45339,2015,TN
45340,2015,TN
45341,2015,NV
45342,2015,AZ
45343,2015,CA
45344,2015,NY
45345,2015,IL
45346,2015,SD
45347,2015,MO
45348,2015,CA
45349,2015,FL
45350,2015,TN
45351,2015,KS
45352,2015,FL
45353,2015,MI
45354,2015,MD
45355,2015,TX
45356,2015,MO
45357,2015,AZ
45358,2015,AZ
45359,2015,AZ
45360,2015,NC
45361,2015,IN
45362,2015,IL
45363,2015,OK
45364,2015,TN
45365,2015,UT
45366,2015,TN
45367,2015,OH
45368,2015,FL
45369,2015,CT
45370,2015,HI
45371,2015,MI
45372,2015,IL
45373,2015,CA
45374,2015,MA
45375,2015,MN
45376,2015,CO
45377,2015,NC
45378,2015,MA
45379,2015,WA
45380,2015,PA
45381,2015,GA
45382,2015,NC
45383,2015,CA
45384,2015,MA
45385,2015,FL
45386,2015,OR
45387,2015,OR
45388,2015,NY
45389,2015,FL
45390,2015,OH
45391,2015,NC
45392,2015,PA
45393,2015,UT
45394,2015,WA
45395,2015,ME
45396,2015,AK
45397,2015,CA
45398,2015,VA
45399,2015,MN
45400,2015,IL
45401,2015,FL
45402,2015,NY
45403,2015,CA
45404,2015,IL
45405,2015,PA
45406,2015,CA
45407,2015,CT
45408,2015,CO
45409,2015,CO
45410,2015,OK
45411,2015,MI
45412,2015,MI
45413,2015,WV
45414,2015,AZ
45415,2015,CA
45416,2015,CA
45417,2015,MO
45418,2015,AR
45419,2015,CA
45420,2015,CA
45421,2015,AK
45422,2015,WI
45423,2015,FL
45424,2015,MO
45425,2015,CO
45426,2015,WI
45427,2015,WI
45428,2015,CA
45429,2015,IL
45430,2015,AZ
45431,2015,KY
45432,2015,IN
45433,2015,MT
45434,2015,OR
45435,2015,OH
45436,2015,AZ
45437,2015,NC
45438,2015,AZ
45439,2015,CA
45440,2015,MO
45441,2015,MI
45442,2015,VA
45443,2015,VT
45444,2015,MA
45445,2015,CA
45446,2015,NY
45447,2015,HI
45448,2015,AK
45449,2015,NY
45450,2015,OH
45451,2015,WA
45452,2015,PA
45453,2015,TN
45454,2015,VA
45455,2015,ID
45456,2015,LA
45457,2015,AZ
45458,2015,MN
45459,2015,FL
45460,2015,OR
45461,2015,AK
45462,2015,NE
45463,2015,WA
45464,2015,NY
45465,2015,NC
45466,2015,AK
45467,2015,MI
45468,2015,CT
45469,2015,VT
45470,2015,WA
45471,2015,MI
45472,2015,NJ
45473,2015,ME
45474,2015,PA
45475,2015,CT
45476,2015,NY
45477,2015,AK
45478,2015,AZ
45479,2015,WA
45480,2015,TX
45481,2015,WV
45482,2015,WI
45483,2015,CA
45484,2015,FL
45485,2015,FL
45486,2015,OR
45487,2015,WI
45488,2015,CA
45489,2015,CA
45490,2015,TN
45491,2015,NC
45492,2015,OR
45493,2015,CA
45494,2015,GA
45495,2015,MI
45496,2015,MA
45497,2015,CO
45498,2015,WI
45499,2015,SC
45500,2015,WI
45501,2015,IL
45502,2015,MO
45503,2015,FL
45504,2015,FL
45505,2015,NV
45506,2015,AR
45507,2015,MA
45508,2015,NC
45509,2015,TX
45510,2015,CA
45511,2015,NY
45512,2015,AZ
45513,2015,AZ
45514,2015,NE
45515,2015,FL
45516,2015,SC
45517,2015,CA
45518,2015,TX
45519,2015,NC
45520,2015,FL
45521,2015,KY
45522,2015,MD
45523,2015,IA
45524,2015,AZ
45525,2015,OR
45526,2015,OR
45527,2015,TX
45528,2015,MO
45529,2015,CA
45530,2015,NC
45531,2015,SC
45532,2015,NC
45533,2015,WA
45534,2015,AZ
45535,2015,OH
45536,2015,TX
45537,2015,TN
45538,2015,GA
45539,2015,CA
45540,2015,CO
45541,2015,NJ
45542,2015,NE
45543,2015,MA
45544,2015,LA
45545,2015,LA
45546,2015,IN
45547,2015,UT
45548,2015,MO
45549,2015,MS
45550,2015,FL
45551,2015,WV
45552,2015,CT
45553,2015,MO
45554,2015,IA
45555,2015,NJ
45556,2015,PA
45557,2015,OK
45558,2015,NM
45559,2015,CO
45560,2015,NC
45561,2015,WI
45562,2015,WI
45563,2015,FL
45564,2015,OH
45565,2015,CA
45566,2015,NY
45567,2015,MA
45568,2015,NY
45569,2015,NY
45570,2015,CA
45571,2015,IL
45572,2015,WA
45573,2015,NJ
45574,2015,NY
45575,2015,FL
45576,2015,NV
45577,2015,LA
45578,2015,PA
45579,2015,MD
45580,2015,FL
45581,2015,NV
45582,2015,KS
45583,2015,ID
45584,2015,TX
45585,2015,FL
45586,2015,CA
45587,2015,VT
45588,2015,NV
45589,2015,MO
45590,2015,TX
45591,2015,FL
45592,2015,ND
45593,2015,FL
45594,2015,AK
45595,2015,AK
45596,2015,CA
45597,2015,FL
45598,2015,MI
45599,2015,MD
45600,2015,OR
45601,2015,CA
45602,2015,SC
45603,2015,CO
45604,2015,ME
45605,2015,SC
45606,2015,PA
45607,2015,CO
45608,2015,MD
45609,2015,AZ
45610,2015,CA
45611,2015,TX
45612,2015,TN
45613,2015,AZ
45614,2015,GA
45615,2015,KY
45616,2015,FL
45617,2015,CA
45618,2015,NV
45619,2015,MD
45620,2015,KS
45621,2015,IA
45622,2015,CA
45623,2015,NJ
45624,2015,MA
45625,2015,CA
45626,2015,PA
45627,2015,MA
45628,2015,WA
45629,2015,MT
45630,2015,IN
45631,2015,FL
45632,2015,CA
45633,2015,CO
45634,2015,KS
45635,2015,TX
45636,2015,OH
45637,2015,AZ
45638,2015,NM
45639,2015,MT
45640,2015,WV
45641,2015,WA
45642,2015,FL
45643,2015,CA
45644,2015,VT
45645,2015,PA
45646,2015,AZ
45647,2015,VA
45648,2015,WA
45649,2015,ID
45650,2015,WA
45651,2015,FL
45652,2015,OH
45653,2015,OR
45654,2015,MI
45655,2015,MA
45656,2015,OH
45657,2015,CA
45658,2015,GA
45659,2015,SC
45660,2015,NV
45661,2015,WV
45662,2015,UT
45663,2015,UT
45664,2015,IL
45665,2015,NV
45666,2015,IN
45667,2015,VT
45668,2015,NV
45669,2015,VT
45670,2015,NC
45671,2015,TN
45672,2015,MN
45673,2015,VT
45674,2015,PA
45675,2015,MD
45676,2015,IL
45677,2015,TX
45678,2015,IL
45679,2015,AR
45680,2015,NH
45681,2015,MO
45682,2015,NJ
45683,2015,MN
45684,2015,MN
45685,2015,PA
45686,2015,CA
45687,2015,IL
45688,2015,CA
45689,2015,SC
45690,2015,CA
45691,2015,NM
45692,2015,FL
45693,2015,SC
45694,2015,SC
45695,2015,OR
45696,2015,NC
45697,2015,IL
45698,2015,NJ
45699,2015,TX
45700,2015,AL
45701,2015,CA
45702,2015,CA
45703,2015,GA
45705,2015,NY
45706,2015,CA
45707,2015,IL
45708,2015,AZ
45709,2015,MO
45710,2015,IN
45711,2015,MT
45712,2015,SC
45713,2015,OH
45714,2015,OK
45715,2015,PA
45716,2015,KY
45717,2015,NJ
45718,2015,PA
45719,2015,OH
45720,2015,VA
45721,2015,VA
45722,2015,PA
45723,2015,WV
45724,2015,OR
45725,2015,WI
45726,2015,OH
45727,2015,NJ
45728,2015,ME
45729,2015,AZ
45730,2015,CO
45731,2015,NC
45732,2015,CA
45733,2015,AZ
45734,2015,VT
45735,2015,NY
45736,2015,ID
45737,2015,NH
45738,2015,NH
45739,2015,PA
45740,2015,WI
45741,2015,CT
45742,2015,MN
45743,2015,ID
45744,2015,ID
45745,2015,WI
45746,2015,NJ
45747,2015,WI
45748,2015,IL
45749,2015,OR
45750,2015,DE
45751,2015,CT
45752,2015,OK
45753,2015,NJ
45754,2015,AZ
45755,2015,AR
45756,2015,WA
45757,2015,OR
45758,2015,CA
45759,2015,OH
45760,2015,TX
45761,2015,LA
45762,2015,CA
45763,2015,CA
45764,2015,WA
45765,2015,IL
45766,2015,OR
45767,2015,LA
45768,2015,WA
45769,2015,OR
45770,2015,WA
45771,2015,MO
45772,2015,NY
45773,2015,FL
45774,2015,NY
45775,2015,OR
45776,2015,WA
45777,2015,NY
45778,2015,TN
45779,2015,FL
45780,2015,FL
45781,2015,MI
45782,2015,IN
45783,2015,MI
45784,2015,FL
45785,2015,MD
45786,2015,MI
45787,2015,MN
45788,2015,FL
45789,2015,WA
45790,2015,FL
45791,2015,NY
45792,2015,IN
45793,2015,OH
45794,2015,OR
45795,2015,OR
45796,2015,OH
45797,2015,CA
45798,2015,FL
45799,2015,CA
45800,2015,TX
45801,2015,NY
45802,2015,ID
45803,2015,MA
45804,2015,MO
45805,2015,AL
45806,2015,WI
45807,2015,WA
45808,2015,NV
45809,2015,FL
45810,2015,NY
45811,2015,FL
45812,2015,WA
45813,2015,WA
45814,2015,AZ
45815,2015,CA
45816,2015,NC
45817,2015,FL
45818,2015,TX
45819,2015,AZ
45820,2015,OK
45821,2015,MT
45822,2015,AZ
45823,2015,UT
45824,2015,GA
45825,2015,MI
45826,2015,VT
45827,2015,OK
45828,2015,AZ
45829,2015,GA
45830,2015,NJ
45831,2015,VA
45832,2015,CA
45833,2015,CA
45834,2015,MS
45835,2015,NC
45836,2015,OR
45837,2015,SC
45838,2015,OH
45839,2015,TN
45840,2015,TN
45841,2015,ID
45842,2015,KY
45843,2015,VA
45844,2015,CO
45845,2015,RI
45846,2015,OR
45847,2015,AZ
45848,2015,IN
45849,2015,OH
45850,2015,MI
45851,2015,SC
45852,2015,OK
45853,2015,MA
45854,2015,AZ
45855,2015,IL
45856,2015,UT
45857,2015,MN
45858,2015,VA
45859,2015,VA
45860,2015,NJ
45861,2015,WI
45862,2015,MI
45863,2015,FL
45864,2015,MO
45865,2015,MT
45866,2015,MD
45867,2015,UT
45868,2015,FL
45869,2015,NM
45870,2015,IN
45871,2015,CA
45872,2015,CT
45873,2015,MI
45874,2015,OR
45875,2015,CT
45876,2015,TX
45877,2015,WA
45878,2015,WA
45879,2015,FL
45880,2015,AZ
45881,2015,AR
45882,2015,GA
45883,2015,NC
45884,2015,NJ
45885,2015,AZ
45886,2015,PA
45887,2015,MI
45888,2015,WV
45889,2015,MO
45890,2015,OH
45891,2015,MI
45892,2015,CA
45893,2015,OH
45894,2015,PA
45895,2015,OR
45896,2015,PA
45897,2015,NY
45898,2015,OR
45899,2015,CA
45900,2015,UT
45901,2015,CA
45902,2015,IA
45903,2015,NC
45904,2015,AZ
45905,2015,NY
45906,2015,IL
45907,2015,TN
45908,2015,AZ
45909,2015,CO
45910,2015,OR
45911,2015,PA
45912,2015,PA
45913,2015,ID
45914,2015,FL
45915,2015,MA
45916,2015,MI
45917,2015,WA
45918,2015,WY
45919,2015,CA
45920,2015,CO
45921,2015,OR
45922,2015,NM
45923,2015,MT
45924,2015,AZ
45925,2015,MN
45926,2015,IL
45927,2015,TX
45928,2015,NV
45929,2015,AZ
45930,2015,CA
45931,2015,ID
45932,2015,ID
45933,2015,ID
45934,2015,ID
45935,2015,NH
45936,2015,VT
45937,2015,OR
45938,2015,NM
45939,2015,TN
45940,2015,RI
45941,2015,ID
45942,2015,NJ
45943,2015,NY
45944,2015,WA
45945,2015,FL
45946,2015,NH
45947,2015,VT
45948,2015,MA
45949,2015,NH
45950,2015,VT
45951,2015,VT
45952,2015,FL
45953,2015,MA
45954,2015,NH
45955,2015,OH
45956,2015,OH
45957,2015,TX
45958,2015,MD
45959,2015,CA
45960,2015,AK
45961,2015,VA
45962,2015,TN
45963,2015,AZ
45964,2015,CA
45965,2015,MO
45966,2015,NY
45967,2015,WA
45968,2015,MO
45969,2015,PA
45970,2015,WI
45971,2015,AZ
45972,2015,WA
45973,2015,CA
45974,2015,KS
45975,2015,NC
45976,2015,WI
45977,2015,WA
45978,2015,FL
45979,2015,MT
45980,2015,NC
45981,2015,PA
45982,2015,ID
45983,2015,WV
45984,2015,OH
45985,2015,FL
45986,2015,AZ
45987,2015,MI
45988,2015,SC
45989,2015,NY
45990,2015,ME
45991,2015,NY
45992,2015,AR
45993,2015,WA
45994,2015,NV
45995,2015,CT
45996,2015,FL
45997,2015,CA
45998,2015,IN
45999,2015,NC
46000,2015,SC
46001,2015,FL
46002,2015,CA
46003,2015,OH
46004,2015,WV
46005,2015,MO
46006,2015,FL
46007,2015,CA
46008,2015,MN
46009,2015,OK
46010,2015,IL
46011,2015,OH
46012,2015,MO
46013,2015,VA
46014,2015,FL
46015,2015,NM
46016,2015,FL
46017,2015,KY
46018,2015,MD
46019,2015,NY
46020,2015,FL
46021,2015,ID
46022,2015,MT
46023,2015,MA
46024,2015,NY
46025,2015,FL
46026,2015,FL
46027,2015,TX
46028,2015,NC
46029,2015,WI
46030,2015,IL
46031,2015,OR
46032,2015,PA
46033,2015,CA
46034,2015,GA
46035,2015,NJ
46036,2015,FL
46037,2015,MA
46038,2015,GA
46039,2015,PA
46040,2015,IN
46041,2015,IL
46042,2015,LA
46043,2015,AL
46044,2015,WA
46045,2015,MN
46046,2015,OH
46047,2015,AZ
46048,2015,FL
46049,2015,MN
46050,2015,OH
46051,2015,ME
46052,2015,VA
46053,2015,FL
46054,2015,FL
46055,2015,OH
46056,2015,CA
46057,2015,CA
46058,2015,CA
46059,2015,CA
46060,2015,FL
46061,2015,FL
46062,2015,VA
46063,2015,KY
46064,2015,OH
46065,2015,CA
46066,2015,NY
46067,2015,FL
46068,2015,WA
46069,2015,NY
46070,2015,GA
46071,2015,NC
46072,2015,CA
46073,2015,CA
46074,2015,NM
46075,2015,NC
46076,2015,OK
46077,2015,SC
46078,2015,CA
46079,2015,TX
46080,2015,TX
46081,2015,AZ
46082,2015,PA
46083,2015,AZ
46084,2015,AZ
46085,2015,WA
46086,2015,NC
46087,2015,NC
46088,2015,MN
46089,2015,AZ
46090,2015,OH
46091,2015,FL
46092,2015,MD
46093,2015,SC
46094,2015,CA
46095,2015,IA
46096,2015,NV
46097,2015,MA
46098,2015,CO
46099,2015,AZ
46100,2015,IA
46101,2015,SC
46102,2015,NC
46103,2015,VA
46104,2015,ID
46105,2015,MD
46106,2015,MN
46107,2015,OH
46108,2015,WA
46109,2015,OR
46110,2015,OR
46111,2015,MD
46112,2015,CO
46113,2015,MD
46114,2015,AZ
46115,2015,MD
46116,2015,NH
46117,2015,OK
46118,2015,ID
46119,2015,NH
46120,2015,NY
46121,2015,NY
46122,2015,OK
46123,2015,NV
46124,2015,OR
46125,2015,NY
46126,2015,NM
46127,2015,NV
46128,2015,OR
46129,2015,NC
46130,2015,CA
46131,2015,FL
46132,2015,VA
46133,2015,IN
46134,2015,TX
46135,2015,MA
46136,2015,MN
46137,2015,AZ
46138,2015,NY
46139,2015,VA
46140,2015,VA
46141,2015,AZ
46142,2015,MI
46143,2015,TX
46144,2015,OR
46145,2015,OH
46146,2015,VT
46147,2015,MA
46148,2015,MN
46149,2015,OH
46150,2015,GA
46151,2015,FL
46152,2015,SC
